seller_id,orders,gmv_booked,aov_booked,delivered_orders,late_rate,avg_days_vs_estimate,avg_days_late_when_late,avg_review_score
c611f4ce9ce875bcc063fa97fd4d7d12,1,332.25,332.25,1,1.0000,1.69,1.69,4.00
c6218512d16fcac0af02fe92691cf274,8,931.68,116.46,8,0.1250,-11.42,0.48,4.06
c6381b1321d7d97717a5bb4ed5b77882,2,100.01,50.01,2,0.0000,-5.77,,3.00
c6381d2d013342748761e906d45aff76,15,2614.26,174.28,15,0.0000,-15.69,,3.87
c64a2aec32cc408a8a4c6d7c46017f91,9,3628.17,403.13,9,0.0000,-11.53,,3.89
c66dccfb3f109511246da627dd5a2498,45,14347.45,318.83,44,0.0455,-14.31,4.76,4.49
c679fb69a36e1d8349e8c50a217b4d58,14,2325.82,166.13,14,0.1429,-8.85,9.78,3.85
c68fb906c8f4b4b946d8386bfa6e5467,45,5433.61,120.75,45,0.0222,-12.57,2.89,4.52
c6a7539d424a8402232c2228d7a03c5e,10,1001.32,100.13,10,0.1000,-9.42,7.64,3.10
c6bda72e4dbf5c5866b13cb1810c6d03,59,15612.86,264.62,59,0.0339,-11.56,22.86,4.40
c70a353f02429c00775a46a75fb787da,6,336.94,56.16,6,0.0000,-10.59,,4.67
c70c1b0d8ca86052f45a432a38b73958,261,40741.63,156.10,260,0.0846,-8.24,5.80,4.36
c714262700f93defc16bf17a51a4cb23,4,561.12,140.28,4,0.0000,-9.84,,3.75
c716e0b86ed568878475b60fbb6323ad,1,50.23,50.23,1,0.0000,-8.98,,5.00
c7246702dc991a06d788120dc7544391,1,72.52,72.52,1,0.0000,-3.06,,5.00
c72de06d72748d1a0dfb2125be43ba63,21,18733.18,892.06,21,0.0000,-17.91,,4.48
c731d18cea9bf687ffee82a241c25b11,24,4696.64,195.69,24,0.0000,-15.89,,4.22
c747d5b92c7648417faea95d36d763e8,1,224.75,224.75,1,0.0000,-14.10,,5.00
c74f14c1e26cf1bd5bd34b6a1e274426,1,55.79,55.79,1,0.0000,-25.97,,5.00
c76d418370990614e89e956c7a7567d9,2,369.77,184.89,2,0.0000,-14.85,,3.50
c79151301b9d90985d1fa52879213105,4,453.11,113.28,3,0.0000,-16.97,,3.75
c794dab4928dd97beb41d05514441e86,16,1544.59,96.54,16,0.1250,-6.71,19.40,4.38
c7a0a13cbcf29d5ce51c8f80afdc0b89,8,657.80,82.23,8,0.0000,-13.35,,4.13
c7b7db6c8f3c64a7cc1afa634db21d50,1,1511.86,1511.86,1,1.0000,16.65,16.65,1.00
c7bb64409aa480bb7d0335faaaf3d242,4,165.16,41.29,4,0.0000,-16.95,,2.25
c7c7b2682c648339a0e9846bb1023a39,2,199.68,99.84,2,0.0000,-10.85,,4.50
c7dcd301ecfe5ab7f778ac172cf74be7,4,519.83,129.96,3,0.0000,-28.23,,2.50
c7fdb77fdbff3c41981bc52f787e959e,10,1224.81,122.48,9,0.2222,-5.70,1.21,3.30
c8025364abeecb115431bf95c11a747f,2,971.28,485.64,2,0.5000,-0.70,0.90,4.50
c8143b3069f6746a77421b5ce30a450c,1,185.88,185.88,1,0.0000,-6.05,,5.00
c826c40d7b19f62a09e2d7c5e7295ee2,354,51303.16,144.92,346,0.0954,-9.13,7.51,4.08
c840d3fdbba0790404fdae73d253b253,9,4881.93,542.44,9,0.0000,-17.13,,3.56
c8417879a15366a17c30af34c798c332,26,2331.58,89.68,25,0.1200,-10.83,0.90,4.28
c84592044b180dec206770c38603814b,15,736.20,49.08,14,0.0000,-12.45,,4.20
c8467937e403e76a8ee9f0ab13f6f5ef,30,2442.74,81.42,30,0.1333,-8.54,7.09,4.07
c847e075301870dd144a116762eaff9a,42,16460.78,391.92,41,0.0976,-9.66,46.51,4.17
c85d7b477a709c85a1e8b8f25aa1b270,1,107.22,107.22,0,,,,1.00
c864036feaab8c1659f65ea4faebe1da,58,12299.77,212.07,58,0.0345,-12.65,12.35,4.57
c8660dcf9ba70575f45d80fe28c27713,4,438.99,109.75,4,0.2500,-8.38,1.74,4.50
c8665a4dd081a2c436b1cd921079d0d9,1,93.53,93.53,1,0.0000,-23.22,,5.00
c8771b1a10bb99bb34d3c459c5cffb53,1,96.10,96.10,1,0.0000,-15.51,,5.00
c878515173c84a492ebe50d6b493230b,9,1308.04,145.34,9,0.2222,-11.53,8.42,4.11
c87abc38c8ed3240861729e1aeadf221,1,148.68,148.68,1,0.0000,-30.14,,1.00
c88f62b4c386a59281014d677864d016,1,1350.50,1350.50,0,,,,1.00
c89cf7c468a48af70aada384e722f9e2,14,971.01,69.36,14,0.0714,-9.48,3.89,4.00
c8b0e2b0a7095e5d8219575d5e7e1181,84,13963.37,166.23,84,0.0714,-10.10,6.50,4.08
c8b3445d737de6befde0c88ede534a5e,30,3979.17,132.64,30,0.0333,-11.11,6.61,4.43
c8c1bea22194a4eefa2dc9a9fa89f536,7,1558.73,222.68,7,0.0000,-24.79,,5.00
c8cc60ffd415254af5d9b9f34f32c369,8,916.23,114.53,8,0.0000,-11.57,,4.75
c8e135e7b21ecbc36c1153a29d2f5a06,7,1267.48,181.07,7,0.0000,-10.47,,4.86
c963a25b8671419c6ce9eebe8fd03218,1,68.32,68.32,1,0.0000,-14.08,,5.00
c97aa4ee7420f937da13b7f9e2228b99,1,106.78,106.78,1,0.0000,-27.33,,1.00
c990d6cf976a5718aaedc539f383ab88,10,341.99,34.20,8,0.3750,-1.01,14.57,3.30
c9a06ece156bb057372c68718ec8909b,14,5229.62,373.54,11,0.0000,-32.38,,3.00
c9aafcd0621b2207c10e32c649cada4d,44,3979.51,90.44,40,0.1000,-9.46,2.06,4.02
c9c7905cffc4ef9ff9f113554423e671,127,12962.25,102.06,127,0.1024,-9.43,8.72,4.14
c9d2ba8dde44a275ae06475ed1d2fafc,1,43.31,43.31,1,0.0000,-19.56,,5.00
c9e5ad1f6647f5dbd1172adf6ae3cada,4,319.98,80.00,4,0.0000,-21.91,,4.75
ca3bd7cd9f149df75950150d010fe4a2,71,13283.88,187.10,68,0.0441,-15.84,3.37,3.96
ca4b77513ac2040591b0d8fae6958380,14,1973.62,140.97,14,0.2143,-2.54,5.80,4.50
ca5832c6960267b71041f74bb39e8b12,1,97.71,97.71,1,1.0000,14.88,14.88,1.00
ca77545ca4d2dfd1431bf61334e2fa3c,6,973.71,162.29,6,0.0000,-12.77,,4.67
ca7c6bd577e559472af1c699de9e764e,6,218.82,36.47,6,0.0000,-7.78,,4.33
caa9bc43a9fe8cf9c564ddd8a03cc4a6,13,1037.74,79.83,13,0.0769,-11.03,0.64,4.67
cab85505710c7cb9b720bceb52b01cee,206,14415.42,69.98,201,0.0249,-15.02,12.71,4.28
cac4c8e7b1ca6252d8f20b2fc1a2e4af,75,6234.26,83.12,74,0.2297,-6.08,18.58,3.55
cac4e0bc1a3269fa2b6ea5e763f6115b,2,108.02,54.01,2,0.0000,-11.12,,5.00
cac63f48c38cd7d002a7e846dcd99a23,10,1085.23,108.52,10,0.0000,-12.03,,4.80
cac876b37d3abcd6bd76caca30277996,27,3347.37,123.98,27,0.0370,-15.75,0.77,4.46
cad10cc982ab6a391570c211b995c17c,1,60.19,60.19,1,0.0000,-13.20,,5.00
cad9969167c09b48ae6f1d123f7fa68d,2,70.18,35.09,1,0.0000,-10.16,,3.00
cb0b3bcf14e0a709df412a99424a59d7,2,507.43,253.72,2,0.0000,-9.43,,4.50
cb162c8eef257253782d245c08d9097c,1,49.12,49.12,1,0.0000,-7.50,,5.00
cb32766839f443db85c82a43c4a6c19e,2,265.51,132.76,2,0.0000,-8.36,,3.00
cb3dd9ce66268c7a3ca7241ac70ab58c,50,3725.71,74.51,48,0.0625,-12.41,17.65,4.15
cb41bfbcbda0aea354a834ab222f9a59,12,4888.68,407.39,11,0.3636,10.30,50.54,3.33
cb4a705d00e100b9732d0ca34817d441,1,1080.56,1080.56,1,0.0000,-1.95,,1.00
cb5df0dcb9e280b1780e9d589889f2c7,16,3689.21,230.58,11,0.1818,-14.90,12.47,2.60
cb5ff1b9715e99589f3e0c7a6afab9e3,4,139.03,34.76,4,0.0000,-11.58,,4.00
cb6c9f5888a7a090c75beaf615925792,11,1130.15,102.74,11,0.0909,-10.41,0.74,3.82
cb810bd318f51b3dc3c753944d61a1fa,1,1789.02,1789.02,1,0.0000,-26.08,,4.00
cb8bcce248bb1fb274ba762d8b971456,68,11038.16,162.33,66,0.0152,-11.30,4.05,4.25
cb9fb4ca75d7ba8437480e8dde64fe98,10,773.40,77.34,10,0.0000,-10.99,,4.00
cbbd5ae8f53de5f5097cd8217b529e24,2,422.25,211.13,1,0.0000,-17.33,,2.50
cbd996ad3c1b7dc71fd0e5f5df9087e2,165,11385.16,69.00,160,0.0875,-10.24,14.17,4.15
cbf09e831b0c11f6f23ffb51004db972,10,1815.40,181.54,10,0.0000,-12.74,,4.40
cc1f04647be106ba74e62b21f358af25,1,20.19,20.19,1,0.0000,-5.17,,1.00
cc3d14116804f7209f3884f6367f1152,27,6158.78,228.10,27,0.0370,-16.56,0.69,4.63
cc419e0650a3c5ba77189a1882b7556a,1706,131679.17,77.19,1651,0.0612,-12.29,7.45,4.07
cc5a78bbad32776dc4e3af205218368c,33,5992.96,181.60,33,0.0303,-16.19,5.75,4.45
cc63f0dd2acba93ffed4fe9f8e0321fa,55,8496.68,154.49,55,0.0000,-11.14,,4.09
cc80e2f693fa6e2408f47ccf62413fc1,2,508.63,254.32,2,0.0000,-16.12,,4.00
cca3071e3e9bb7d12640c9fbe2301306,712,82805.67,116.30,699,0.0587,-14.20,12.62,3.85
ccada0ef508e698917a6eab263375905,3,231.96,77.32,3,0.0000,-22.09,,3.67
ccb83a794700270fde70898fe9ff368b,12,12785.73,1065.48,12,0.1667,-9.27,14.49,4.33
ccbd753e6863fe7314dc6c0ca5a074e7,1,596.56,596.56,1,0.0000,-18.26,,4.00
ccc4bbb5f32a6ab2b7066a4130f114e3,187,79553.58,425.42,184,0.0761,-16.24,15.70,4.28
cce6ab8d1682639fe45ab70234f1665f,63,3690.14,58.57,61,0.0492,-13.06,4.69,4.41
ccf8813e5a7d6c84d865cd38bfc2b130,26,3317.75,127.61,26,0.0769,-12.80,4.70,4.38
cd06602b43d8800bd0afad514919d35c,44,3551.59,80.72,43,0.0465,-10.77,16.03,3.68
cd2169d9f31ff6fbb9ca3373b0c9e354,1,625.33,625.33,1,0.0000,-16.34,,4.00
cd233f8bfa30ebfd651f47ee7d054951,1,98.56,98.56,1,0.0000,-19.19,,5.00
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,880.23,73.35,12,0.0833,-8.92,16.00,4.17
cd52a8efd71af3336b14b5039b951cc1,3,287.61,95.87,2,0.0000,-7.81,,2.33
cd68562d3f44870c08922d380acae552,125,20777.19,166.22,122,0.1803,-7.47,8.87,3.94
cd6efc47efaabf134f8bdb654e10b4f1,31,4836.31,156.01,31,0.0968,-13.36,4.47,4.48
cd843d4cf8ef32827de0396605163ba3,5,2612.56,522.51,5,0.0000,-5.44,,3.80
cda598c48d7c614bc1cad7d8ff6f0010,17,1606.14,94.48,17,0.0000,-13.26,,4.06
ce20a2ec1514c25e16f2b5b39bc818f0,4,496.03,124.01,4,0.2500,-17.69,0.70,4.75
ce248b21cb2adc36282ede306b7660e5,65,17515.06,269.46,64,0.1094,-9.77,10.22,4.18
ce27a3cc3c8cc1ea79d11e561e9bebb6,135,13011.87,96.38,122,0.0246,-11.71,4.17,3.92
ce33c6211beaa8fef4cae8b52db39862,1,63.52,63.52,1,0.0000,-10.61,,3.00
ce3ad9de960102d0677a81f5d0bb7b2d,1,174.21,174.21,1,0.0000,-12.44,,5.00
ce4755084bc097113867e6454f8f5e52,1,31.69,31.69,1,0.0000,-10.13,,5.00
ce616e1913288884e7742faac9d981db,15,689.83,45.99,14,0.0714,-11.81,4.03,4.47
ce69a8021d18961dd2a40269b7c2c293,19,5567.80,293.04,19,0.1053,-10.75,6.21,4.47
ce7d1888639e6fb06b2749cbfdac1ff7,78,15478.28,198.44,78,0.0897,-11.47,16.19,4.17
cea729054f157f5870bdd321a958d994,24,2930.49,122.10,24,0.0417,-8.61,1.82,4.13
ceaec5548eefc6e23e6607c5435102e7,203,59279.76,292.02,198,0.0606,-14.45,9.98,4.15
ceb7b4fb9401cd378de7886317ad1b47,1,416.45,416.45,0,,,,3.00
cecd97bc34ed8330bd4cd15713eda670,1,76.50,76.50,1,0.0000,-8.15,,1.00
cee48807215b30a12ca2ca10ffb5f250,39,8214.67,210.63,39,0.1538,-12.13,7.37,3.77
cf1313c6e2c01c2f4b014f97db4bcd2b,5,397.00,79.40,5,0.2000,-10.66,0.04,5.00
cf2384dd2f1dddea3f838efed0945e65,16,2534.94,158.43,16,0.0000,-8.00,,3.94
cf281cf8b7affbdfe751b29cc85580e1,1,90.23,90.23,0,,,,1.00
cf654707ed6a99f112c7ec3d6f314b8b,3,789.54,263.18,3,0.0000,-5.85,,4.67
cf6f6bc4df3999b9c6440f124fb2f687,1,12.22,12.22,0,,,,5.00
cf8ab1616079e2793aa29d524df01bb1,9,15150.37,1683.37,6,0.1667,-8.95,1.90,2.00
cfa5ab0e4d3fc212fd0b3410e7081c62,16,7541.31,471.33,15,0.0000,-15.85,,3.69
cfb1a033743668a192316f3c6d1d2671,147,19107.39,129.98,143,0.1189,-10.56,5.54,3.98
cfd7ddab722b902f7ac5b5f3ba6d723d,12,4058.11,338.18,12,0.0000,-12.48,,4.75
cfe94489ddd337d1e29e12f2a7205d10,20,2672.82,133.64,20,0.1000,-7.38,2.90,4.30
d03698c2efd04a549382afa6623e27fb,18,10825.78,601.43,18,0.0556,-14.57,5.67,4.50
d05ae8f7a5bd1d2a690a44cd079e4e27,78,14728.24,188.82,77,0.0909,-10.56,9.87,3.86
d06d019f72a04e5497a0b64190af170c,17,2641.44,155.38,17,0.0588,-11.73,0.79,4.53
d0d70d21e2234dd7cd3cf63fe414148a,8,1182.97,147.87,8,0.0000,-17.29,,4.25
d101c6da914ae3d53f7bee42283f2fe2,13,1557.55,119.81,13,0.0769,-17.18,7.56,3.62
d12c926d74ceff0a90a21184466ce161,78,5317.22,68.17,76,0.0132,-13.99,4.73,4.32
d13e50eaa47b4cbe9eb81465865d8cfc,67,8012.84,119.59,66,0.2121,-3.84,1.41,4.82
d149de2f383552baea37a7198c2296ce,3,354.37,118.12,3,0.0000,-5.71,,5.00
d1582f4043306e6b91afa6a8a884f898,9,1121.92,124.66,9,0.1111,-13.76,10.01,4.11
d17f467e4bf608a510c20d82f4ba3b6b,12,3556.55,296.38,11,0.1818,-6.46,3.97,4.00
d180e07dc1e58c31c3f0cd599dc4d945,1,72.96,72.96,1,0.0000,-15.41,,3.00
d197aa8fbc64087f61984deef05f6227,6,630.65,105.11,6,0.0000,-11.00,,4.83
d1a1b40ec554c593a1a99366746289dd,1,64.22,64.22,0,,,,2.00
d1a5cc844736958c11b8efab9a2b4c87,1,254.01,254.01,1,1.0000,8.84,8.84,1.00
d1aa1ec0839dcab73a6161130eb1f94a,1,136.04,136.04,1,1.0000,2.45,2.45,4.00
d1b65fc7debc3361ea86b5f14c68d2e2,40,13141.80,328.55,39,0.0513,-15.28,1.30,4.55
d1b9d4be4b6f9ebd85f8acd6745ba612,11,1524.10,138.55,11,0.0000,-17.03,,4.18
d1c281d3ae149232351cd8c8cc885f0d,215,35362.21,164.48,214,0.0888,-10.81,6.95,3.79
d1c7fa84e48cfa21a0e595167c1c500e,12,1557.90,129.83,12,0.0000,-18.35,,4.33
d1e2fe627180431ffda076abb303c56f,1,298.05,298.05,0,,,,1.00
d1ef48b38baca7e831711c4a0aeb398f,29,2236.12,77.11,28,0.1071,-14.95,2.32,4.45
d20b021d3efdf267a402c402a48ea64b,90,6873.80,76.38,86,0.1744,-5.02,16.43,3.69
d23019c84ffae2d5ef2270367b8605fc,39,32096.18,822.98,39,0.0256,-13.66,22.72,4.41
d2374cbcbb3ca4ab1086534108cc3ab7,524,33509.83,63.95,514,0.0584,-14.13,7.01,3.76
d2572f31e9023e9850ef986a636ff9bf,1,305.69,305.69,1,0.0000,-20.35,,5.00
d25aa0aaacb370e912f8cf6efeba38b3,17,3444.09,202.59,17,0.0588,-16.28,4.70,4.47
d263fa444c1504a75cbca5cc465f592a,1,444.07,444.07,1,0.0000,-13.05,,5.00
d26aa40b90272d4843d63be7c1462c8d,2,177.42,88.71,2,0.0000,-11.22,,4.50
d297f1055de2956aedfd3b04113dce3e,1,61.94,61.94,1,0.0000,-3.28,,4.00
d29ba1220fb8634fa3a107e54497b8a4,9,907.86,100.87,9,0.0000,-12.36,,3.22
d2df77822373f19934e87694d8640767,2,196.40,98.20,2,0.0000,-15.71,,3.00
d2e753bb80b7d4faa77483ed00edc8ca,14,2020.42,144.32,14,0.0714,-14.84,14.08,3.68
d2f3e277560ed4c6361284429b00f037,7,603.84,86.26,7,0.0000,-15.25,,4.71
d32e3909cfb714fb2a6cb092c85b9c5f,10,3078.90,307.89,10,0.3000,-10.29,5.82,3.50
d354c38a7182125a748cb10474fe963b,18,1926.18,107.01,17,0.0588,-11.46,2.81,4.29
d3674f271c91f824f82d24d92011f669,20,2101.82,105.09,20,0.1000,-10.74,6.37,4.10
d36b07fd3c5088e477a72d1fccfe29d4,1,339.86,339.86,1,0.0000,-10.29,,5.00
d379f449f2a3b271bc01c0782020f705,28,5590.11,199.65,28,0.0357,-14.03,16.89,3.89
d3891911c2feae53c52fea2bd14054e5,2,166.99,83.50,2,0.0000,-14.74,,5.00
d3dcf0604eabf0224fbd5948b5e02f69,9,3067.41,340.82,9,0.3333,-4.31,12.10,3.89
d3e7d37c0df9aef383f3f2a15b0dddfb,1,201.34,201.34,1,0.0000,-23.43,,5.00
d3f39f05462b79a4562d35893a28f159,34,3328.18,97.89,33,0.1212,-11.68,14.64,3.65
d4828feed4cda2cd9d6b37899a95a71e,1,62.11,62.11,1,0.0000,-22.47,,2.00
d4910f1cdcfdabd48d6b316e395d4a23,11,1361.92,123.81,11,0.0909,-8.18,0.64,4.91
d4a5e99e0dd915df64ba55a7fbd583fd,2,149.75,74.88,2,0.0000,-10.20,,3.00
d4d99b60c4c94cd35acd502cec65dc8d,1,87.29,87.29,1,0.0000,-34.41,,3.00
d4e12e7884759a14fa0f5f896c791cae,29,1839.67,63.44,29,0.0690,-11.85,5.09,4.62
d4e4b5192cba4e0e66eb12a9d347239d,12,652.09,54.34,11,0.0000,-15.34,,4.17
d4f117125b59ce73c3302f88ee40c458,17,998.61,58.74,17,0.0000,-11.03,,4.82
d4f91e8be86b38da2ee35bc489645a9d,1,61.16,61.16,1,0.0000,-35.36,,5.00
d4ffeb15b67e81ff9af2b4252d99fb7e,11,1724.81,156.80,11,0.0000,-12.42,,4.30
d50d79cb34e38265a8649c383dcffd48,70,15337.46,219.11,70,0.0714,-12.65,12.09,4.25
d51e0a403fe2e689ece6c73359d96e12,19,8463.02,445.42,18,0.1111,-14.08,4.16,4.11
d52cbce9845184537284a23c3bc3da0e,2,138.78,69.39,2,0.0000,-20.70,,5.00
d558ebe531605a1285ab2b1bc3256dfb,3,782.23,260.74,3,0.0000,-12.18,,4.67
d566c37fa119d5e66c4e9052e83ee4ea,65,6277.71,96.58,65,0.0308,-10.16,0.86,4.69
d57e18d5f73c7ccb7f7339b61166898d,61,4165.72,68.29,61,0.0328,-10.69,0.42,4.43
d58d521f3789def2e7a22715e0badd93,2,84.20,42.10,2,0.0000,-8.18,,3.50
d594982fd877af63ace38ea1fca27c76,7,309.70,44.24,7,0.0000,-12.62,,4.43
d598f929fc44e1e38678e7f47250ec04,1,107.30,107.30,1,0.0000,-22.32,,5.00
d5b9a084373da994a6e37f732169a853,7,2095.47,299.35,7,0.2857,-5.52,3.30,3.57
d5ba419e26d246a0719437cf37d9b46d,34,4626.59,136.08,33,0.1212,-8.23,10.17,3.91
d5c530f4884a75ae0dba9c148718d278,6,465.23,77.54,5,0.2000,-9.98,1.01,3.50
d624126b9206f595fb3fbb6ba03b28a8,23,7768.50,337.76,23,0.0435,-13.84,12.03,4.32
d63c73efd41eb002280e7ec831424edb,2,5766.59,2883.30,2,0.0000,-19.67,,4.00
d63f306de130e0391d38a792541723b8,1,56.60,56.60,1,0.0000,-3.22,,5.00
d650b663c3b5f6fb392b6326366efa9a,60,20423.42,340.39,57,0.0702,-10.89,7.66,4.20
d65f31d2413268e671989503f6cf9993,2,559.95,279.98,0,,,,1.00
d66c11a9572221d92fbb8c4897db5f9b,16,1164.38,72.77,16,0.0000,-10.60,,4.56
d66c305afaec317ebee552073a674429,41,6191.78,151.02,38,0.0263,-18.34,8.25,4.32
d673a59aac7a70d8b01e6902bf090a11,79,6530.89,82.67,79,0.1013,-11.33,10.57,3.91
d6ab728cf30867cf3f1a2e216ae2f9b7,12,2233.82,186.15,12,0.0000,-9.21,,4.42
d6b1ce66b035a475f00c017792ff9769,92,15233.73,165.58,92,0.0652,-11.82,8.29,4.28
d6b664fa0667064c6d76394e7848d790,6,6404.34,1067.39,6,0.1667,-14.69,0.69,4.83
d6cd01c59123df02fc226eadbadb5f89,2,276.11,138.06,1,0.0000,-9.53,,3.00
d71d863e5ef30d94e440c11be17dcd8f,29,12824.67,442.23,23,0.1304,-9.22,11.92,2.96
d73cbd89533ce8b041a9190241453ac8,4,433.62,108.41,3,0.0000,-12.38,,3.50
d7485b33791774c36108f8c69602d48d,10,828.65,82.87,10,0.1000,-11.55,12.75,3.70
d7827b2af99326a03b0ed9c7a24db0d3,1,1556.70,1556.70,1,0.0000,-12.35,,5.00
d79e8478eed9999493990b44955fb22e,5,802.61,160.52,5,0.2000,-9.22,1.78,4.00
d7ab82074b5f1dfba46db123df101bff,2,83.97,41.99,2,0.0000,-21.80,,4.50
d7b2377bae6ace1b11fc69a11900ac36,4,381.56,95.39,3,0.3333,-1.78,17.04,3.25
d7d517afce974cd491b8d52bb5b5b1fc,1,108.72,108.72,1,0.0000,-22.36,,4.00
d7f1cfc638473be93baedbfd02208016,1,47.14,47.14,1,0.0000,-9.28,,5.00
d85efbc8eff2b7adf524e2820569adc8,1,63.29,63.29,1,0.0000,-8.10,,5.00
d8b8f2cf9ff6ba0389072541cb42498c,1,169.01,169.01,1,0.0000,-16.39,,5.00
d8bf0fc082fd4a77fc2e5679b6c00133,1,149.04,149.04,1,0.0000,-4.29,,5.00
d8c7ba53e7e38711eaef8c2849d6d2e1,22,1821.13,82.78,22,0.0000,-17.83,,4.50
d8cf3b6a2151949f930d0252b180ec42,6,1300.33,216.72,6,0.0000,-14.56,,3.50
d8d9567d0bfb0bc7eb845a205ba42657,4,192.91,48.23,4,0.5000,-2.53,1.17,3.50
d8dd176509baa37f359644d082bf7f7b,2,229.90,114.95,2,1.0000,10.87,10.87,1.50
d90fe2229fee1a5da999ccd0c06c1667,3,516.91,172.30,3,0.0000,-14.75,,4.67
d91fb3b7d041e83b64a00a3edfb37e4f,535,50180.51,93.80,524,0.0630,-11.97,3.78,4.09
d921b68bf747894be13a97ae52b0f386,77,17689.77,229.74,77,0.0130,-15.35,6.69,4.56
d93844a9c55ba7ce353388bcf849ea56,12,3229.52,269.13,12,0.0833,-9.05,0.87,4.25
d93919c944be9cff128f6c9cb899eacb,33,3624.01,109.82,33,0.1818,-7.34,20.06,4.00
d93b8458c6fe139d85cfa5eadbf55bd2,1,34.00,34.00,1,0.0000,-18.21,,5.00
d9442042130b7fe579d1295f9f4a248f,19,1111.04,58.48,19,0.0526,-7.30,7.74,4.37
d94a40fd42351c259927028d163af842,101,18076.22,178.97,100,0.0400,-13.00,2.65,4.18
d94ba08b99bedd6a5f6c875ecc4a6fac,9,778.27,86.47,8,0.0000,-11.34,,4.78
d97df38225e5abadaff1e72cb72b823c,29,2496.18,86.08,28,0.1786,-8.62,10.06,3.93
d98eec89afa3380e14463da2aabaea72,168,10533.72,62.70,168,0.0238,-17.54,18.71,4.34
d9a84e1403de8da0c3aa531d6d108ba6,54,2670.51,49.45,53,0.0566,-9.61,11.10,4.52
d9b00a97818674c7f8d8b1ef0e689679,1,79.08,79.08,1,0.0000,-4.15,,3.00
d9bd94811c3338dceb4181f3dbc0c73e,54,7682.11,142.26,54,0.1111,-7.26,10.65,4.80
d9c349beabc06aa6ff1c6d68b5e9e22e,1,205.65,205.65,1,0.0000,-10.27,,5.00
d9cb0052a666de5308b32f32ad5f1b1c,3,463.57,154.52,3,0.0000,-10.22,,3.67
d9cd369bffa979d1634f8e1318bf2f1b,3,744.81,248.27,3,0.0000,-23.77,,5.00
d9d43faf741ceaa8da52fdbb81d9e0e3,6,421.25,70.21,4,0.0000,-13.68,,3.67
d9e7e7778b32987280a6f2cb9a39c57d,11,986.39,89.67,11,0.3636,-9.45,3.29,3.55
d9e8c084b68fe958861d8f2c21202e6b,9,3231.86,359.10,9,0.0000,-8.15,,4.33
da03c298e3999e9d828591fc2179d109,4,842.48,210.62,4,0.0000,-7.46,,4.75
da20530872245d6cd9d2f5725613c430,2,394.22,197.11,2,0.0000,-13.25,,4.50
da2782c804606d2a5d8e1760dbb3e7ec,1,103.37,103.37,1,1.0000,13.81,13.81,1.00
da3fede3469bf49b7293ce3fc45b294d,1,57.69,57.69,1,0.0000,-7.00,,5.00
da4d149c0ddbac90557103ac0a0ec356,1,775.98,775.98,0,,,,3.00
da6a60cc8cc724fe51be021ff8be779c,12,984.58,82.05,12,0.0000,-12.66,,4.75
da7039f29f90ce5b4846ffc0fcc93beb,17,1759.38,103.49,17,0.0588,-11.00,1.92,4.53
da8622b14eb17ae2831f4ac5b9dab84a,1314,190248.06,144.79,1311,0.0763,-10.27,10.72,4.17
dace965ca58120f92f8d742a9fa1864b,8,1573.77,196.72,8,0.0000,-10.36,,4.63
dadc51ef321949ec9a3ab25cd902e23d,1,99.34,99.34,0,,,,1.00
daeb5653dd96c1b11860f72209795012,40,2938.06,73.45,38,0.0789,-10.81,15.11,4.09
daf565f087a52def0fd5c5825b3661bc,9,1310.14,145.57,9,0.1111,-16.85,0.95,3.63
db1f0f7c7e5e87f40b62226f020bb297,3,123.73,41.24,3,0.0000,-32.38,,4.67
db2956745b3a8e9f3785c99f34b5d25e,47,9723.72,206.89,45,0.1111,-11.26,6.12,3.77
db4350fd57ae30082dec7acbaacc17f9,137,5973.76,43.60,136,0.0368,-15.13,8.16,4.14
db46ca7bce82b11f7e247539271fc390,16,1340.16,83.76,16,0.0000,-12.83,,4.56
db6a4d4b5f1f5f98820ce6ce2619e2de,1,148.15,148.15,1,0.0000,-18.18,,5.00
db7ed69a53aa9fb1c01930ba54a88bbe,1,120.78,120.78,1,0.0000,-8.26,,5.00
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,9400.52,87.04,108,0.0370,-11.23,11.87,4.27
dbbcfe2c8d026742134ac3e28ccde274,4,362.97,90.74,4,0.0000,-15.26,,4.00
dbc22125167c298ef99da25668e1011f,406,43121.15,106.21,394,0.0254,-12.96,12.27,4.27
dbc51f5e45d654ecc16cb68e6817ecea,1,218.13,218.13,1,0.0000,-6.32,,4.00
dbd66278cbfe1aa1000f90a217ca4695,85,6830.07,80.35,85,0.0588,-11.58,2.50,4.51
dbdd0ec73a4817971d962698f2fea022,16,8174.80,510.93,16,0.0625,-16.64,5.91,4.38
dbec9a0a7efeff029d4d9dce7dc4cc95,3,1288.59,429.53,3,0.0000,-11.27,,4.00
dc120d932ddf9d4dfb6fd68beefda622,1,296.10,296.10,1,0.0000,-5.98,,1.00
dc317f341ab0e22f39acbd9dbf9b4a1f,55,22658.91,411.98,55,0.0545,-14.25,20.50,4.15
dc4a0fc896dc34b0d5bfec8438291c80,231,30880.83,133.68,225,0.0667,-10.73,11.26,3.78
dc50afafdfa325eadc890c7fa42a8f4e,4,481.48,120.37,4,0.0000,-11.02,,4.75
